Libellé;;Dépenses de consommation individualisable des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation collective des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des ménages - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des ISBLSM - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation totales - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Demande intérieure finale hors stocks - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation individualisable des APU - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des APU collectives - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des ménages - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des ISBLSM - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation Total - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF Total - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des entreprises financières - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des APU - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des ménages - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des ISBLSM - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des entreprises non-financières - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Variations de stocks - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Variations de stocks et acquisitions moins cessions d'objets de valeur - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Exportations - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Importations - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Solde extérieur - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Comptes trimestriels (base 2010) - Évolution du Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF de l'ensemble des secteurs institutionnels - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des sociétés financières - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des administrations publiques - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Demande intérieure totale finale - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Demande intérieure totale finale hors stocks - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des ménages - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;FBCF des ISBLSM - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Investissement des entreprises non financières - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Exportations - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Importations - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Produit intérieur brut total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO;Dépenses de consommation des APU - Total - Volume aux prix de l'année précédente chaînés - Série CVS-CJO
IdBank;;001688669;001688689;001688879;001688960;001688968;001688976;001688978;001688979;001688980;001688981;001688982;001688983;001688984;001688985;001688986;001688987;001688988;001688989;001688990;001688991;001688992;001688993;001688994;001688995;001689066;001689174;001689280;001689346;001689348;001689378;001689392;001689585;001689914;001690116;001690224;001712087
Année;Trimestre
1959;4;11 596;12 032;57 672;2 781;83 932;2,68;1,17;0,02;0,04;0,46;0,02;0,53;0,64;0,00;0,06;0,02;0,00;0,55;1,52;1,51;0,72;0,91;-0,19;2,5;22 652;119;5 237;108 412;106 446;7 507;93;10 351;6 975;6 725;107 361;
1959;3;11 572;11 972;57 210;2 749;83 330;0,62;0,71;0,03;0,04;0,41;0,01;0,49;0,22;0,00;0,09;0,00;0,00;0,11;-0,10;-0,08;0,56;0,08;0,48;1,1;22 043;117;5 168;105 532;105 174;7 484;91;9 915;6 626;6 248;104 753;
1959;2;11 533;11 904;56 805;2 725;82 781;0,78;0,54;0,04;0,05;-0,15;0,01;-0,05;0,60;0,01;0,13;-0,01;0,01;0,47;0,23;0,24;0,98;0,51;0,46;1,2;21 839;115;5 059;104 873;104 414;7 483;89;9 827;6 355;6 204;103 613;
1959;1;11 479;11 830;56 948;2 709;82 840;0,00;0,62;0,05;0,05;0,46;0,00;0,56;0,06;0,01;0,15;-0,02;0,00;-0,08;-0,64;-0,62;-0,18;-0,36;0,18;0,2;21 281;112;4 901;104 056;103 837;7 500;87;9 470;5 890;5 942;102 342;
1958;4;11 409;11 749;56 501;2 702;82 224;-0,55;1,37;0,02;0,03;0,95;0,00;1,00;0,37;0,01;0,14;0,00;0,01;0,21;-1,97;-1,92;0,61;-0,25;0,86;0,3;21 221;109;4 710;104 056;103 178;7 525;85;9 531;5 968;6 129;102 157;
1958;3;11 374;11 708;55 574;2 699;81 120;-0,67;-0,20;0,00;0,00;-0,26;0,00;-0,26;0,06;0,01;0,09;0,02;0,01;-0,07;-0,45;-0,47;0,20;-0,26;0,46;-0,2;20 889;106;4 556;104 631;101 737;7 526;81;9 371;5 689;6 253;101 844;
1958;2;11 373;11 707;55 829;2 702;81 409;0,66;-0,22;-0,02;-0,02;0,05;0,00;0,00;-0,22;0,00;0,04;0,06;0,02;-0,34;0,89;0,89;-0,21;0,08;-0,30;0,4;20 836;104;4 457;105 332;101 952;7 496;77;9 425;5 596;6 380;102 059;
1958;1;11 406;11 746;55 779;2 709;81 409;1,24;0,19;-0,05;-0,05;-0,54;-0,01;-0,64;0,83;0,00;-0,02;0,10;0,02;0,73;1,05;1,06;0,11;0,09;0,02;1,3;21 037;102;4 417;104 640;102 185;7 421;71;9 678;5 693;6 339;101 684;
1957;4;11 472;11 825;56 298;2 721;82 109;-0,22;0,40;-0,02;-0,03;0,21;0,00;0,16;0,24;0,00;0,00;0,13;0,02;0,09;-0,62;-0,62;-0,06;-0,55;0,49;0,3;20 301;101;4 442;103 363;101 994;7 296;65;9 143;5 646;6 299;100 419;
1957;3;11 500;11 871;56 102;2 726;81 941;1,44;1,04;0,01;-0,01;0,62;0,00;0,62;0,42;0,01;0,04;0,15;0,01;0,21;0,38;0,40;-0,01;-0,20;0,19;1,6;20 082;99;4 441;103 592;101 583;7 137;60;9 072;5 672;6 563;100 150;
1957;2;11 487;11 885;55 527;2 724;81 287;0,63;0,69;0,04;0,01;0,84;0,01;0,89;-0,20;0,01;0,08;0,16;0,00;-0,45;-0,07;-0,05;0,20;0,12;0,07;0,7;19 710;97;4 399;102 139;100 530;6 950;57;8 915;5 678;6 657;98 547;
1957;1;11 434;11 865;54 752;2 714;80 350;1,71;1,46;0,07;0,03;0,34;0,01;0,46;1,00;0,01;0,14;0,14;-0,01;0,72;0,22;0,25;0,69;0,54;0,15;1,9;19 891;94;4 313;101 505;99 837;6 754;57;9 247;5 592;6 599;97 857;
1956;4;11 342;11 812;54 438;2 697;79 880;1,83;1,72;0,09;0,07;0,82;0,02;0,99;0,73;0,01;0,13;0,10;0,00;0,50;0,07;0,11;-0,04;0,34;-0,38;1,5;19 018;90;4 165;99 821;98 394;6 580;59;8 725;5 294;6 348;96 065;
1956;3;11 215;11 709;53 708;2 670;78 870;1,62;1,54;0,12;0,10;1,08;0,02;1,32;0,22;0,01;0,12;0,03;0,00;0,06;0,04;0,08;0,22;0,60;-0,38;1,2;18 396;87;4 031;98 048;96 712;6 466;59;8 373;5 310;6 197;94 686;
1956;2;11 056;11 556;52 749;2 635;77 536;2,29;2,47;0,14;0,13;0,97;0,03;1,28;1,19;0,00;0,11;-0,02;0,00;1,10;-0,24;-0,18;0,62;1,22;-0,60;1,7;18 210;85;3 905;96 497;95 220;6 431;60;8 330;5 218;5 932;93 524;
1956;1;10 866;11 352;51 904;2 591;76 271;1,68;1,13;0,17;0,17;1,10;0,04;1,47;-0,34;0,00;0,09;-0,04;0,00;-0,39;0,52;0,55;-0,75;0,16;-0,91;0,8;17 223;83;3 791;94 345;92 875;6 456;59;7 579;4 964;5 400;91 975;
1955;4;10 644;11 098;50 954;2 538;74 825;1,69;1,62;0,14;0,14;0,93;0,03;1,24;0,38;0,00;0,09;-0,01;0,00;0,29;0,04;0,07;-0,08;0,51;-0,60;1,1;17 501;82;3 699;92 778;91 807;6 506;59;7 842;5 272;5 327;91 278;
1955;3;10 456;10 893;50 167;2 494;73 627;1,63;1,54;0,12;0,11;0,77;0,03;1,02;0,52;0,00;0,09;0,06;0,00;0,37;0,08;0,10;0,22;0,36;-0,15;1,5;17 194;81;3 606;91 225;90 306;6 521;59;7 646;5 306;5 111;90 294;
1955;2;10 301;10 738;49 527;2 458;72 658;1,93;2,34;0,10;0,07;1,36;0,02;1,55;0,79;0,00;0,08;0,15;0,00;0,55;-0,46;-0,41;-0,06;0,42;-0,48;1,5;16 779;80;3 517;89 740;88 901;6 457;59;7 405;5 220;4 961;88 971;
1955;1;10 180;10 632;48 406;2 431;71 204;1,30;1,34;0,07;0,04;1,03;0,01;1,15;0,19;0,00;0,09;0,23;0,00;-0,13;-0,07;-0,04;-0,01;-0,03;0,02;1,3;16 158;78;3 438;88 013;86 798;6 294;58;7 046;5 242;4 790;87 697;
1954;4;10 091;10 576;47 562;2 412;70 130;0,71;0,60;0,05;0,02;0,12;0,01;0,19;0,41;0,00;0,09;0,27;0,00;0,04;0,09;0,10;0,14;0,09;0,06;0,8;16 005;77;3 357;86 867;85 608;6 047;58;7 125;5 244;4 803;86 555;
1954;3;10 029;10 551;47 468;2 399;69 952;1,07;1,39;0,03;0,00;0,52;0,00;0,55;0,84;0,01;0,11;0,29;0,00;0,43;-0,36;-0,32;0,55;0,07;0,48;1,6;15 694;75;3 272;86 248;85 074;5 752;58;7 099;5 191;4 770;85 902;
1954;2;9 993;10 555;47 051;2 393;69 448;1,54;1,48;0,01;-0,03;0,55;0,00;0,53;0,95;0,01;0,12;0,28;0,00;0,54;0,02;0,06;0,35;0,17;0,19;1,7;15 069;73;3 169;85 324;83 864;5 440;57;6 840;4 988;4 744;84 589;
1954;1;9 984;10 589;46 617;2 393;68 969;1,60;0,46;-0,02;-0,05;0,71;-0,01;0,63;-0,18;0,01;0,11;0,24;0,00;-0,54;1,14;1,14;0,26;0,39;-0,13;1,5;14 374;71;3 060;84 016;82 594;5 145;57;6 521;4 860;4 680;83 153;
1953;4;10 002;10 653;46 069;2 399;68 408;0,77;1,16;0,01;-0,02;0,64;0,00;0,64;0,52;0,01;0,11;0,19;0,00;0,22;-0,42;-0,39;0,67;-0,13;0,80;1,6;14 501;68;2 954;82 682;82 208;4 891;56;6 839;4 765;4 541;81 950;
1953;3;9 991;10 675;45 582;2 398;67 855;0,96;0,70;0,03;0,02;0,28;0,01;0,33;0,36;0,00;0,08;0,13;0,00;0,15;0,25;0,27;-0,39;0,11;-0,50;0,5;14 130;66;2 862;82 052;81 246;4 700;55;6 713;4 533;4 584;80 684;
1953;2;9 955;10 655;45 369;2 391;67 566;1,53;1,53;0,05;0,05;1,02;0,01;1,13;0,40;0,00;0,05;0,07;0,00;0,28;-0,04;0,00;0,02;-0,08;0,10;1,6;13 873;64;2 791;81 268;80 670;4 573;54;6 628;4 666;4 546;80 311;
1953;1;9 891;10 592;44 614;2 377;66 604;1,73;1,66;0,08;0,08;0,93;0,02;1,11;0,55;0,00;0,05;0,03;0,00;0,46;0,03;0,07;-0,17;0,42;-0,59;1,1;13 594;63;2 746;80 044;79 426;4 506;54;6 472;4 659;4 573;79 020;
1952;4;9 800;10 487;43 921;2 356;65 659;-0,43;0,61;0,09;0,09;0,69;0,02;0,89;-0,28;0,00;0,06;0,03;0,00;-0,38;-1,07;-1,05;-0,04;-0,34;0,30;-0,1;13 200;62;2 714;78 676;78 091;4 478;53;6 194;4 718;4 449;78 130;
1952;3;9 691;10 358;43 423;2 330;64 910;0,95;0,93;0,10;0,11;0,59;0,02;0,84;0,09;0,00;0,11;0,05;0,00;-0,06;-0,03;0,01;0,15;0,16;0,00;0,9;13 406;61;2 657;79 018;77 594;4 448;52;6 418;4 731;4 549;78 237;
1952;2;9 565;10 203;42 997;2 298;64 214;-1,14;0,13;0,12;0,13;0,33;0,03;0,61;-0,47;0,00;0,15;0,09;0,00;-0,72;-1,27;-1,28;-0,01;-0,65;0,64;-0,5;13 337;60;2 564;78 280;76 845;4 396;52;6 456;4 683;4 503;77 507;
1952;1;9 422;10 024;42 757;2 261;63 705;1,81;1,43;0,13;0,15;0,97;0,03;1,29;0,14;0,01;0,18;0,14;0,00;-0,19;0,28;0,38;-0,19;-0,06;-0,13;1,7;13 684;58;2 431;79 176;76 736;4 303;51;6 880;4 687;4 694;77 902;
1951;4;9 263;9 821;42 068;2 219;62 643;2,25;1,29;0,14;0,13;0,62;0,03;0,91;0,37;0,00;0,13;0,18;0,00;0,06;0,94;0,97;-0,73;0,55;-1,28;1,0;13 583;56;2 274;77 789;75 596;4 163;52;6 991;4 746;4 729;76 608;
1951;3;9 101;9 654;41 640;2 178;61 908;2,08;1,36;0,14;0,10;0,82;0,03;1,09;0,27;0,00;0,07;0,23;0,00;-0,04;0,70;0,72;0,26;0,87;-0,61;1,5;13 317;54;2 158;76 050;74 592;3 970;52;6 958;4 967;4 560;75 868;
1951;2;8 939;9 523;41 080;2 139;61 041;1,66;0,60;0,14;0,07;0,33;0,03;0,58;0,02;0,00;0,00;0,26;0,00;-0,25;1,09;1,06;-0,09;0,80;-0,89;0,8;13 129;53;2 096;74 471;73 546;3 729;51;6 979;4 887;4 296;74 771;
1951;1;8 776;9 428;40 854;2 101;60 584;0,50;2,27;0,14;0,04;1,01;0,03;1,22;1,05;0,00;-0,05;0,27;0,00;0,83;-1,90;-1,77;-0,03;0,41;-0,44;0,1;13 117;53;2 093;73 216;73 090;3 461;51;7 116;4 915;4 057;74 195;
1950;4;8 611;9 370;40 172;2 064;59 622;1,24;1,18;0,14;0,08;0,80;0,03;1,04;0,13;0,00;-0,05;0,23;0,00;-0,05;0,04;0,07;1,99;0,78;1,21;2,5;12 393;53;2 142;72 832;71 360;3 183;51;6 658;4 914;3 937;74 147;
1950;3;8 454;9 268;39 645;2 029;58 819;2,15;3,19;0,13;0,11;2,45;0,03;2,72;0,47;0,01;-0,02;0,16;0,00;0,31;-1,18;-1,03;0,72;0,43;0,29;2,4;12 303;52;2 178;71 909;70 486;2 960;51;6 683;4 348;3 700;72 370;
1950;2;8 305;9 123;38 069;1 994;56 767;1,73;1,94;0,13;0,15;1,32;0,03;1,63;0,32;0,01;0,03;0,09;0,00;0,18;-0,29;-0,21;0,53;-0,26;0,78;2,5;12 001;50;2 191;70 349;68 169;2 804;51;6 520;4 148;3 574;70 641;
1950;1;8 166;8 935;37 241;1 960;55 571;;;;;;;;;;;;;;;;;;;2,8;11 800;47;2 169;69 126;66 792;2 715;50;6 426;4 006;3 648;68 907;
1949;4;8 019;8 702;36 671;1 928;54 685;;;;;;;;;;;;;;;;;;;1,2;11 771;43;2 098;67 614;65 893;2 687;50;6 463;3 705;3 332;67 011;
1949;3;7 924;8 529;36 820;1 903;54 579;;;;;;;;;;;;;;;;;;;1,5;11 644;40;2 060;67 151;65 669;2 666;50;6 411;3 615;3 532;66 203;
1949;2;7 861;8 414;35 992;1 887;53 555;;;;;;;;;;;;;;;;;;;0,9;11 495;37;2 021;66 393;64 501;2 640;49;6 338;3 588;3 704;65 204;
1949;1;7 828;8 356;35 692;1 879;53 159;;;;;;;;;;;;;;;;;;;;11 328;36;1 986;65 913;63 948;2 596;49;6 260;3 481;3 705;64 613;
