,FRACPIALLQINMEI,FRARGDPQDSNAQ,NAEXKP01FRQ661S,NAEXKP01FRQ657S,LMUNRLTTFRQ647S,IRLTLT01FRQ156N,LMUNRLTTFRQ647N,LRUN74TTFRQ156N,FRAPROINDQISMEI,SPASTT01FRQ661N,FRAGFCEQDSNAQ,SPASTT01FRQ657N,FRAGDPDEFQISMEI,IR3TIB01FRQ156N,NAEXKP02FRQ657S,NAEXKP02FRQ659S,NAEXKP02FRQ661S,FRAPFCEQDSNAQ,FRAGFCFQDSNAQ,FRAIMPORTQDSNAQ,CRDQFRAPABIS,NAEXKP03FRQ657S,NAEXKP03FRQ659S,NAEXKP03FRQ661S,FRAEXPORTQDSNAQ,CPALTT01FRQ659N,LCWRMN01FRQ661N,LCWRMN01FRQ661S,CPALTT01FRQ657N,CCUSSP01FRQ650N,FRAPROMANQISMEI,CCUSMA02FRQ618N,CRDQFRBPABIS,NAEXKP06FRQ661S,XTIMVA01FRQ664N,XTIMVA01FRQ664S,XTIMVA01FRQ667S,FRAGDPRQPSMEI,WSCNDW01FRQ489N,WSCNDW01FRQ489S,NAEXKP04FRQ657S,NAEXKP04FRQ659S,NAEXKP04FRQ661S,NAEXKP06FRQ657S,NAEXKP06FRQ659S,CCRETT02FRQ661N,LORSGPORFRQ661S,XTEXVA01FRQ664N,XTEXVA01FRQ664S,XTEXVA01FRQ667S,FRAPERMITQISMEI,LORSGPORFRQ659S,CHEGDPNQDSMEI,XFORSD01FRQ194N,PRCNTO01FRQ657S,PRCNTO01FRQ659S,PRCNTO01FRQ661N,XTNTVA01FRQ664N,XTNTVA01FRQ664S,XTNTVA01FRQ667S,FRACPIFODQINMEI,FRACPIENGQINMEI,LCEAMN01FRQ659S,LCEAMN01FRQ661N,LCEAMN01FRQ661S,PRMNTO01FRQ657S,PRMNTO01FRQ661N,FRAPROCONQISMEI
1980-10-01,40.4157461121916,257113.0,0.561928171145425,-0.15317535679863,1522666.66666667,14.2733333333333,1610033.33333333,5.73046733094346,86.9556434222801,0.112867218693753,61021.0,6.32597369428709,41.8686976000381,11.5166666666667,0.500036125032038,0.990362853923913,0.545483584099262,147749.0,49539.0,35964.0,464.003,0.483934800978533,2.55623506735228,0.55238751648263,34846.0,13.5897676696811,0.298381660083416,0.298702480305312,2.79513317987506,1.4526,96.1524969918052,0.67414988075946,299.744,0.279483258468178,22243073860.0244,21777342112.3641,32326152390.515,0.433642556980464,36133.3333333333,32914.8335938262,-0.758112490285626,-0.903560177965993,0.57673233318294,1.54896972709424,0.844607355884529,1.10999458470037,0.561928171145425,20043996786.3747,19468959093.3552,28889037862.3616,110.509368552777,0.433642556980464,50.66543048,24301000000.0,-2.88793154717783,0.389396307974894,0.941176272520229,-2199077073.64965,-2308383019.00887,-3437114528.1534,39.9028811252148,38.9897206406659,14.8415014380564,0.298381660083416,0.298702480305312,-1.78919973644154,0.942433601708217,91.692355913402
1981-01-01,41.6181339523815,257900.0,0.563989539640713,0.36683843258582,1624800.0,14.87,1668400.0,5.99495043852547,87.3407961851212,0.106099398997862,61381.0,-5.99626691807973,43.0418439376552,11.9666666666667,0.113717834681703,0.36809775753902,0.546103896219643,147951.0,49116.0,35654.0,477.454,0.650857519989542,2.74595030930555,0.555982772173141,35554.0,12.6706335316766,0.306425053143125,0.306618375369763,2.97504798464492,1.323,96.4072899592558,0.740866652336459,305.656,0.283473504959276,23063097123.7444,21944883582.308,29628292039.2546,-0.33674963914627,34100.0,35052.5988733542,-0.504918672084322,-1.38385815726638,0.573820303944752,1.42772290296324,0.349599932528568,1.09120383633338,0.563989539640713,20481220567.8116,20225258667.87,27288203571.8198,112.243772127062,-0.33674963914627,51.644200979,27371000000.0,0.250887215991681,-0.630962423801787,0.925025448156561,-2581876555.93278,-1719624914.43799,-2340088467.43476,41.1494445613327,41.148922229296,13.5609029349414,0.306425053143125,0.306618375369763,0.264988404276438,0.957653782636176,91.9224003124303
1981-04-01,42.9885975121679,259263.0,0.567759007829057,0.668357819321574,1729100.0,16.5133333333333,1633966.66666667,6.34759458196814,87.2519147837166,0.0904043774439279,61867.0,-14.7927525529629,44.000829769968,15.94,1.45876568290615,2.30271602402835,0.554070272450709,150163.0,49014.0,34991.0,489.516,0.81707394458766,2.78036631029634,0.560525562540964,36656.0,12.7883310719132,0.319760152163168,0.319177583212962,3.29294812053433,1.1473,96.2161952327646,0.825826489642868,314.636,0.293728100284916,23907207332.1879,23230181246.6366,28165607887.4743,0.958858865057902,33266.6666666667,34086.7412867003,0.142872269978007,-0.983698267940969,0.574640134038593,3.61747928686071,4.67802942118969,1.06881949449257,0.567759007829057,22708805607.6846,21879330504.8959,26531156855.5325,109.563363514344,0.958858865057942,52.855799513,24982000000.0,0.389994390864903,-0.293953512255202,1.01802293752299,-1198401724.50328,-1350850741.74069,-1634451031.94182,42.8457989280085,42.53875313692,13.9775959480504,0.319760152163168,0.319177583212962,-0.198216054586718,0.969525523722686,92.2808925175972
1981-07-01,44.6693547081324,261120.0,0.571486844339858,0.656587823248328,1831000.0,17.0733333333333,1778333.33333333,6.70023872541082,87.2222876465692,0.0922477524581364,62444.0,2.03903291668804,45.4360000520026,17.44,0.169027061702278,2.25459608930108,0.555006801151998,150464.0,48745.0,35807.0,503.907,0.928393093174998,2.91094346657456,0.565729443149074,37362.0,13.6139427819796,0.332530802547443,0.332702421934383,3.90977443609021,1.1783,96.1843461104782,0.885484871721774,324.606,0.300941592882267,23079409168.5888,24774184893.2171,28005236733.5395,1.54526799463691,31400.0,33242.7091873186,-0.337259345650588,-1.45161844064158,0.572702106482689,2.45584014275586,9.34575785584835,1.07417916887829,0.571486844339858,20899388222.0938,22919337700.4895,25883664704.4949,105.135367649768,1.54526799463689,53.888952892,21993000000.0,-2.18645966537758,-4.40155289867312,0.802591778617736,-2180020946.49497,-1854847192.72757,-2121572029.04463,44.5164509557952,46.5841538144684,14.879830658383,0.332530802547443,0.332702421934383,-0.0331016230783814,0.808800413336174,90.2632080238495
1981-10-01,46.1173916769633,262529.0,0.574569790153328,0.539460504472446,1902800.0,16.71,2010833.33333333,6.96472183299282,87.9333389013026,0.0888506756498596,62803.0,-3.6825578052088,47.2179051381178,15.69,1.26476089659921,3.03267165674466,0.562026310146435,152350.0,49109.0,36901.0,525.845,0.569135991281065,2.99820253834435,0.56894921302331,36874.0,14.1074856046065,0.346218681964843,0.34655883303032,3.24167872648337,1.1412,96.7257811748922,0.861677416863199,341.41,0.296206633592657,26877828882.0761,25676683075.2626,29799313953.8377,2.24968593087878,34400.0,30909.7575507002,0.917022961203478,0.211811102864399,0.577953916298431,-1.57338148052618,5.98367688144841,1.0706490592443,0.574569790153328,23823512821.7246,22876804424.6803,26550669080.9892,98.4144904231431,2.24968593087878,55.005831535,21991000000.0,1.90969863579914,0.321299807135195,0.948470193431897,-3054316060.35152,-2799878650.58228,-3248644872.84849,46.2899123391381,47.3162968818774,16.0214112303628,0.346218681964843,0.34655883303032,0.562913910951835,0.948826077693816,91.9869632761094
1982-01-01,47.43613963072,264736.0,0.579519556430488,0.861473464492344,1950800.0,16.3533333333333,2000766.66666667,6.96472183299282,87.459304730365,0.092894269871871,63868.0,4.55099996982158,48.777417412121,14.9466666666667,0.653914415803046,3.58861841585593,0.565701481209088,153350.0,48655.0,36921.0,540.159,1.55925647044928,3.92778685973465,0.577820590440946,36399.0,13.9794967381174,0.362023243766376,0.362036795113621,2.85954583683768,1.0509,96.4391390779288,0.913911531802644,349.991,0.292084967195939,26744588441.0106,25842395156.9996,28294798237.4285,2.75360014649715,28326.6666666667,29403.2636726435,-0.831331369813784,-0.116952964362546,0.573149204089175,-1.39148348797145,3.03783672407062,1.07309332620656,0.579519556430488,23622889915.0402,23455653343.1307,25675766026.1349,99.8475839815562,2.75360014649715,55.760298762,20354000000.0,-3.15625076705822,-3.08823122619518,0.895328770894112,-3121698525.97045,-2386741813.8689,-2619032211.29356,47.7035409780346,48.7805830166956,18.0740699826052,0.362023243766376,0.362036795113621,-0.296345083473765,0.957349379007947,89.0836240421137
1982-04-01,48.8971055010584,266547.0,0.583527005698636,0.691512343920148,1997900.0,16.1333333333333,1893533.33333333,7.05288286885349,87.7852032256031,0.0953404453745573,64336.0,2.63328998232102,49.9759700452313,16.0833333333333,1.00755286533089,3.12793360395681,0.57140122269223,154757.0,48683.0,37148.0,559.2,0.778779742131871,3.88831108886496,0.582320540145167,35974.0,13.7443609022556,0.373312216481757,0.372632697137382,3.07985827200871,0.9605,97.0761215055884,0.957151154725081,363.406,0.289004669057202,27987047931.4955,27332736749.5125,28539936630.0197,2.77723429344981,26870.0,27795.8818396024,0.209337761652423,-0.0506599204276289,0.574349021803944,-1.05458975458687,-1.60809647532255,1.06475913814056,0.583527005698636,24489105230.9831,23479587838.837,24570411464.6744,84.7276895301716,2.77723429344979,56.343430134,16761000000.0,-1.85028323519168,-5.25088965249428,0.962276543387537,-3497942700.51238,-3853148910.67554,-3969525165.3453,49.4255976835995,50.1952323333843,16.7477657379068,0.373312216481757,0.372632697137382,0.660501984723046,0.976526806964742,87.4353246811613
1982-07-01,49.5823372809516,266698.0,0.584124260149548,0.102352495270835,2040500.0,15.8366666666667,1980566.66666667,7.22920494057483,85.4446594980252,0.0884851140222328,65342.0,-7.19037059811544,50.9140431328849,14.39,0.303343579965844,3.26621771615915,0.573134531617113,155271.0,48021.0,37075.0,575.463,1.76449883732337,4.74893723170947,0.592595579305524,35537.0,10.9985528219971,0.373876665117526,0.37428226178243,1.40137493389742,0.919,94.4644935648307,1.05826550622475,374.748,0.284516410292177,26241811582.1616,28804632010.9397,27219304721.6345,2.21132226137024,25486.6666666667,26656.1421275502,-1.27898237214913,-0.995091053048292,0.56700319906046,-1.55300562432684,-5.45793036873971,1.01174592990408,0.584124260149548,21920186841.5155,24178414133.8533,22854398723.4002,91.7656064221075,2.21132226137024,56.769981739,14912000000.0,-2.6437288467758,-5.69383290941552,0.760130739992241,-4321624740.64611,-4626217877.08646,-4364905998.23431,50.0039003086026,51.9201117633819,12.497606601808,0.373876665117526,0.37428226178243,-2.690288713901,0.794493443292902,85.1237717802933
1982-10-01,50.4873603864709,267926.0,0.58700585275336,0.493318425616241,2065666.66666667,15.6666666666667,2167600.0,7.3173659764355,86.2445921642008,0.0911728871027862,65864.0,3.03754265364684,51.8749317672548,13.0433333333333,1.04847713920498,3.04565919825233,0.579143716158008,156811.0,47396.0,37207.0,605.03,0.705497122444923,4.89096573208722,0.59677632406526,36793.0,9.47574992991311,0.389187334362762,0.389547322530441,1.82529335071709,0.9754,95.1651742334495,1.07828714382193,395.535,0.295277471803802,29757895715.7253,28759659550.8547,26670863245.538,2.16441288998395,33786.6666666667,30079.7817710318,-1.10745726277,-2.98121266423032,0.560723880952327,3.7822287651436,-0.313687029080272,1.01852257739834,0.58700585275336,26479022252.983,25352728913.6331,23518628925.9898,97.0150295245075,2.16441288998394,57.080787977,17850000000.0,-1.3352535569608,-8.69667766107174,0.869018556765069,-3278873462.74222,-3406930637.22165,-3152234319.54824,50.8263751530514,54.3399066471915,12.404384307342,0.389187334362762,0.389547322530441,0.741739718466794,0.933301493172162,83.9871535897778
1983-01-01,51.8319661432425,268886.0,0.588873874130826,0.318228748266159,2038000.0,14.8466666666667,2084400.0,7.22920494057483,86.5408635222915,0.1018635800591,66247.0,11.7257369992696,53.3319892324729,12.71,-0.359921478392702,2.0077324703888,0.577059253532794,156289.0,47164.0,36844.0,619.711,0.414674348323656,3.70883494143525,0.599251002398027,36678.0,9.2668301989643,0.401393536111268,0.401230731189925,2.66325224071702,0.9023,95.1970233521226,1.04997227968703,401.462,0.293144780352955,29533948109.4035,28648981564.3404,27298905929.2691,1.6141504797449,26996.6666666667,28594.6532223196,-0.457874272997213,-2.61585175785175,0.558156470558895,-0.722266902997602,0.362844129634554,1.0446939802613,0.588873874130826,25431697504.562,25235800517.412,24040008563.2087,91.6479138196804,1.61415047974488,57.095171731,17713000000.0,-0.243614885465139,-5.95067355797406,0.841145359630949,-4102250604.84148,-3413181046.92838,-3258897366.06038,52.2014502836144,54.2902698290621,10.8259537719095,0.401393536111268,0.401230731189925,0.0334671994556463,0.944564427071284,83.7825483817546
1983-04-01,53.2800031120734,269283.0,0.589859424035749,0.167361798208025,2034300.0,14.54,1935033.33333333,7.22920494057483,86.9556434222801,0.118624412232528,66193.0,16.4541950751229,54.5804883560954,12.44,0.0182247938744855,1.00860804478152,0.577164421392284,156354.0,46509.0,35437.0,639.348,0.0773777900510449,2.98704033882071,0.599714689580542,37577.0,8.9635113696457,0.411624167634582,0.410905356145276,2.79371414317784,0.8588,95.4518163267997,1.13878399549564,412.744,0.300548101702868,29439734616.7508,28931926940.333,25406245937.0517,1.08519713316972,28070.0,29046.9112892545,-1.18464045650334,-3.97052971976075,0.551544323198063,2.52548291700749,3.99420282147085,1.0060672360367,0.589859424035749,28072114483.114,26970365435.5392,23683368380.2031,86.7336767677016,1.08519713316974,57.774584262,19451000000.0,-0.48524204811683,-4.64265955200757,0.914605561433915,-1367620133.63681,-1961561504.79376,-1722877556.84865,53.4865672280658,55.7545559638803,10.2708804948976,0.411624167634582,0.410905356145276,0.267648047917066,0.958871397045487,83.3760002280225
1983-07-01,54.4177464447263,269494.0,0.590517324632313,0.111535150538535,2067433.33333333,14.01,2010200.0,7.3173659764355,86.1557107561044,0.131882079469749,66629.0,11.1761710660645,56.0319460564007,12.39,-0.33805465083023,0.362699940597077,0.575213290222829,155800.0,46188.0,35845.0,654.396,0.70552641346902,1.91534601536586,0.603945835120986,38235.0,9.75228161668841,0.419949785012175,0.420536901483506,2.13540402814852,0.819,94.2097005937669,1.21351450374542,424.327,0.307414215368405,26479784498.0692,29511233205.8351,24328909400.3949,1.0944699473924,25333.3333333333,26066.3566058705,-0.385911833862251,-3.10180801514998,0.549415848385846,2.28453070461435,8.04797342013209,1.00849917173977,0.590517324632313,25481395884.1814,28137210213.4744,23191041682.5312,79.961402743772,1.09446994739238,58.550812776,22204000000.0,-1.68651010017755,-3.70509453620173,0.733039034393855,-998388613.887801,-1374022992.36078,-1137867717.86373,54.7845353419616,56.8341567581953,12.3582238390886,0.419949785012175,0.420536901483506,-1.30130130659868,0.79510225054936,81.9698555630528
1983-10-01,55.4520585653198,270981.0,0.594186116215829,0.621284326552186,2135333.33333333,14.0766666666667,2241433.33333333,7.49368804815683,87.5185590046599,0.144233755843532,66997.0,9.36569731342127,56.9589383592476,12.33,0.464023462097211,-0.217787273910258,0.577882414846565,156578.0,46008.0,36506.0,684.236,0.520604418530889,1.7282320599856,0.607090003824159,39008.0,9.83354673495517,0.428204846310298,0.428550846055881,1.9006889997624,0.7858,95.101475988877,1.2451629197239,443.622,0.313781548222555,31307692424.9608,30526086313.5846,24516655326.5133,1.22320134097291,30360.0,26998.9843255227,-0.185037543969086,-2.19799059344126,0.548399222793816,2.07125517813792,6.26667395440479,1.00942218296773,0.594186116215828,31177653413.2573,29797227562.1725,23926415641.1391,77.9977205121616,1.22320134097291,59.552083784,21826000000.0,-1.44415354338047,-3.81137884012325,0.836716907772165,-130039011.703508,-728858751.412058,-590239685.374184,56.2495686586362,57.553890621072,10.0125251207169,0.428204846310298,0.428550846055881,0.946585531521259,0.932997089543934,80.7860849894352
1984-01-01,56.4087972768688,272887.0,0.597195205832118,0.506422067794661,2225766.66666667,13.87,2274166.66666667,8.11081529918151,88.6443901593818,0.16205157740763,67150.0,12.3534338129752,58.0585042390046,12.4133333333333,0.368850259379648,0.51202403942982,0.580013935632636,157346.0,46031.0,37398.0,698.102,0.082190074925823,1.3913984493603,0.607588971553169,39542.0,8.83013220254426,0.434484337383229,0.434217601034762,1.72534390300769,0.822,96.0887987472326,1.26619072083485,449.177,0.316419168784468,33988355944.0634,32398160245.26,25599211465.1807,1.41309235590961,22903.3333333333,24710.6347707024,0.199437078097961,-1.55216983691899,0.549492934180068,0.840591353077771,7.93955410138637,1.00302969980706,0.597195205832118,31379953259.1313,30919862125.1088,24441305935.5313,78.9036475978355,1.41309235590962,60.669187828,21995000000.0,-1.93307463495672,-5.44041545389113,0.794516366336314,-2608402684.93209,-1478298120.15117,-1157905529.64943,57.1877040280857,58.6831282335165,8.22142156135672,0.434484337383229,0.434217601034762,1.03817816504886,0.952478921128958,79.2244296719298
1984-04-01,57.4301804959549,273632.0,0.599530182515876,0.39099052721048,2318566.66666667,13.8733333333333,2204700.0,8.46345944262419,87.8444574965521,0.169057907237195,67591.0,4.32351843878709,58.7213570272432,12.3033333333333,0.566454533049918,1.06296043963782,0.583299450863348,158017.0,45671.0,37208.0,720.776,0.725416108468152,2.04794554126076,0.611996519826092,40450.0,7.78937151176902,0.442951066919764,0.442309159491895,1.81068072427232,0.7677,95.1014759924902,1.2695598441158,461.776,0.325016797346855,33268644133.6856,33157356351.1023,26117761107.2167,1.63950224173098,21660.0,22316.8229387206,-0.59447968998595,-0.964204087672858,0.54622631028846,2.71716425885803,8.1413575748277,1.0065274194191,0.599530182515876,32628815608.3402,31935934824.9962,25151357208.521,72.0878387213848,1.63950224173096,61.656835153,23410000000.0,0.0619989282486809,-4.92042344027692,0.863548116247299,-639828525.345411,-1221421526.10613,-966403898.695694,58.2286487530913,59.3904528918609,7.6425879772462,0.442951066919764,0.442309159491895,-1.0275107688042,0.954609746422956,79.2735479692376
