DATE,VALUE
1973-04-01,61.9945913613474
1973-05-01,62.4092709022260
1973-06-01,61.9945913613474
1973-07-01,59.7829671433283
1973-08-01,63.1004034703570
1973-09-01,62.8239504431046
1973-10-01,62.4092709022260
1973-11-01,62.7548371862915
1973-12-01,62.1328178749736
1974-01-01,62.3401576454129
1974-02-01,62.1328178749736
1974-03-01,61.7872515909081
1974-04-01,61.9254781045343
1974-05-01,62.6166106726653
1974-06-01,61.8563648477212
1974-07-01,61.7872515909081
1974-08-01,60.2667599410200
1974-09-01,60.4049864546462
1974-10-01,60.1976466842069
1974-11-01,59.7829671433283
1974-12-01,56.8110971003652
1975-01-01,57.1566633844307
1975-02-01,56.8802103571783
1975-03-01,57.5022296684962
1975-04-01,56.7419838435521
1975-05-01,56.5346440731128
1975-06-01,56.3964175594866
1975-07-01,55.0141524232247
1975-08-01,57.1566633844307
1975-09-01,57.0875501276176
1975-10-01,58.1933622366271
1975-11-01,59.0227213183843
1975-12-01,58.9536080615712
1976-01-01,59.7138538865152
1976-02-01,60.8887792523379
1976-03-01,60.8196659955248
1976-04-01,61.1652322795903
1976-05-01,61.5107985636557
1976-06-01,62.2019311317867
1976-07-01,59.9211936569545
1976-08-01,61.8563648477212
1976-09-01,62.4783841590391
1976-10-01,62.4783841590391
1976-11-01,62.5474974158522
1976-12-01,62.6166106726653
1977-01-01,62.9621769567308
1977-02-01,62.7548371862915
1977-03-01,63.4459697544224
1977-04-01,62.7548371862915
1977-05-01,62.2019311317867
1977-06-01,63.3077432407962
1977-07-01,60.6123262250855
1977-08-01,63.2386299839832
1977-09-01,63.3768564976094
1977-10-01,63.1004034703570
1977-11-01,63.1695167271701
1977-12-01,64.4135553498058
1978-01-01,64.6208951202451
1978-02-01,62.7548371862915
1978-03-01,61.4416853068426
1978-04-01,62.6857239294784
1978-05-01,62.6166106726653
1978-06-01,62.2710443885998
1978-07-01,63.9297625521141
1978-08-01,64.5517818634320
1978-09-01,65.5884807156284
1978-10-01,64.4826686066189
1978-11-01,64.9664614043106
1978-12-01,67.0398591087034
1979-01-01,65.2429144315629
1979-02-01,65.0355746611237
1979-03-01,65.3120276883760
1979-04-01,66.8325193382642
1979-05-01,66.6942928246380
1979-06-01,68.0074447040868
1979-07-01,68.3530109881523
1979-08-01,67.3854253927689
1979-09-01,67.5236519063951
1979-10-01,66.7634060814511
1979-11-01,68.4912375017785
1979-12-01,69.5279363539749
1980-01-01,69.1132568130964
1980-02-01,69.0441435562832
1980-03-01,68.4221242449654
1980-04-01,67.7309916768344
1980-05-01,67.6618784200213
1980-06-01,67.0398591087034
1980-07-01,67.3854253927689
1980-08-01,67.5236519063951
1980-09-01,65.1738011747498
1980-10-01,65.5193674588153
1980-11-01,66.6251795678249
1980-12-01,65.6575939724415
1981-01-01,65.3811409451891
1981-02-01,66.6251795678249
1981-03-01,66.3487265405725
1981-04-01,65.7267072292546
1981-05-01,66.1413867701332
1981-06-01,65.3811409451891
1981-07-01,65.9340469996939
1981-08-01,66.0031602565070
1981-09-01,66.2105000269463
1981-10-01,66.5560663110118
1981-11-01,66.0031602565070
1981-12-01,65.4502542020022
1982-01-01,65.7267072292546
1982-02-01,65.2429144315629
1982-03-01,65.8649337428808
1982-04-01,65.7267072292546
1982-05-01,65.7267072292546
1982-06-01,64.1371023225534
1982-07-01,61.9945913613474
1982-08-01,63.3077432407962
1982-09-01,63.0312902135439
1982-10-01,62.3401576454129
1982-11-01,61.5799118204688
1982-12-01,61.8563648477212
1983-01-01,62.8239504431046
1983-02-01,62.2710443885998
1983-03-01,63.3768564976094
1983-04-01,63.9988758089272
1983-05-01,63.5841962680486
1983-06-01,65.7267072292546
1983-07-01,62.7548371862915
1983-08-01,63.3768564976094
1983-09-01,65.0355746611237
1983-10-01,64.8282348906844
1983-11-01,65.6575939724415
1983-12-01,66.9707458518904
1984-01-01,66.1413867701332
1984-02-01,66.7634060814511
1984-03-01,65.7267072292546
1984-04-01,65.2429144315629
1984-05-01,65.7267072292546
1984-06-01,59.5065141160760
1984-07-01,66.8325193382642
1984-08-01,66.1413867701332
1984-09-01,67.5236519063951
1984-10-01,67.2471988791427
1984-11-01,67.8001049336475
1984-12-01,68.2147844745261
1985-01-01,68.2147844745261
1985-02-01,68.2838977313392
1985-03-01,68.9059170426570
1985-04-01,68.1456712177130
1985-05-01,68.9750302994702
1985-06-01,69.8043893812273
1985-07-01,70.4955219493583
1985-08-01,68.6985772722178
1985-09-01,69.5279363539749
1985-10-01,70.3572954357321
1985-11-01,71.6704473151809
1985-12-01,68.9750302994702
1986-01-01,70.3572954357321
1986-02-01,70.6337484629844
1986-03-01,70.7719749766106
1986-04-01,71.1175412606761
1986-05-01,70.4264086925452
1986-06-01,70.7719749766106
1986-07-01,71.8086738288071
1986-08-01,70.5646352061714
1986-09-01,70.1499556652928
1986-10-01,70.3572954357321
1986-11-01,71.1175412606761
1986-12-01,70.2190689221059
1987-01-01,69.1132568130964
1987-02-01,70.4955219493583
1987-03-01,70.0808424084797
1987-04-01,71.0484280038630
1987-05-01,72.0851268560595
1987-06-01,70.7719749766106
1987-07-01,69.9426158948535
1987-08-01,71.4631075447416
1987-09-01,70.5646352061714
1987-10-01,71.6704473151809
1987-11-01,72.0851268560595
1987-12-01,72.1542401128726
1988-01-01,71.8086738288071
1988-02-01,72.3615798833119
1988-03-01,72.0160135992464
1988-04-01,72.4998063969380
1988-05-01,72.4998063969380
1988-06-01,73.8129582763869
1988-07-01,72.0851268560595
1988-08-01,75.0569968990226
1988-09-01,74.1585245604524
1988-10-01,74.4349775877048
1988-11-01,74.7805438717702
1988-12-01,76.4392620352846
1989-01-01,75.3334499262750
1989-02-01,75.0569968990226
1989-03-01,75.6099029535274
1989-04-01,77.8906404283596
